Census-Mortality Tables Austrian Unisex,,,,,,,,,,,,,,
Source: Statistik Austria. Alexander Hanika,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
x,1868/71,1879/82,1889/92,1899/1902,1909/12,1930/33,1949/51,1959/61,1970/72,1980/82,1990/92,2000/02,2010/12,2020/22
0,,,,,,,,,,,,,0.00356229564509357,0.00277042345070311
1,,,,,,,,,,,,,0.000231138211309106,0.000198142562963314
2,,,,,,,,,,,,,0.000184388493313287,0.00014247061354492
3,,,,,,,,,,,,,0.000142910263913079,0.000109473343284479
4,,,,,,,,,,,,,0.000109586913580442,0.0000923073950013176
5,,,,,,,,,,,,,0.0000858308197147879,0.0000841294115143883
6,,,,,,,,,,,,,0.0000727811405927603,0.0000780962541984004
7,,,,,,,,,,,,,0.0000689187740184114,0.000069387838490248
8,,,,,,,,,,,,,0.0000695330425882532,0.0000601518915173955
9,,,,,,,,,,,,,0.0000707362785795446,0.0000540351279744517
10,,,,,,,,,,,,,0.0000731759807916895,0.0000546842625585828
11,,,,,,,,,,,,,0.0000808447956355531,0.0000657448377426488
12,,,,,,,,,,,,,0.0000955294926564928,0.0000893068643490436
13,,,,,,,,,,,,,0.000119700004479735,0.000122838302415218
14,,,,,,,,,,,,,0.000158097690691946,0.000162952565964918
15,,,,,,,,,,,,,0.00021012236440139,0.000206263069012604
16,,,,,,,,,,,,,0.00027244862678481,0.00024938408897171
17,,,,,,,,,,,,,0.000341074775090312,0.000289315521725032
18,,,,,,,,,,,,,0.000409693325449078,0.000324048602242213
19,,,,,,,,,,,,,0.000468874346162125,0.000351731671687048
20,,,,,,,,,,,,,0.000509478683466582,0.000370513071220075
21,,,,,,,,,,,,,0.000528330985965167,0.000378550257541298
22,,,,,,,,,,,,,0.000525186273885908,0.000375933181921031
23,,,,,,,,,,,,,0.000508824832626733,0.00036706344624316
24,,,,,,,,,,,,,0.000491936977868012,0.000356926046978228
25,,,,,,,,,,,,,0.000480746140372862,0.000350505980597076
26,,,,,,,,,,,,,0.000474493820051957,0.000352768122588819
27,,,,,,,,,,,,,0.0004708351384195,0.000366242709699051
28,,,,,,,,,,,,,0.000470320543802983,0.000388731548055195
29,,,,,,,,,,,,,0.00047515936456184,0.000417493177288309
