"","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"0",0.00405617418589523,0.00445778748180495,0.00447016513017931,0.00418212047576416,0.00360654054470313,0.00367213114754098,0.00369122337689063,0.00378549722309546,0.00389880876787483,0.00359753677553163,0.00319181274698551,0.00308836505735535,0.00304691515136683,0.00306941136037734,0.0030681494154548,0.00292127394931133
"1",0.000410425447660334,0.000473552265931594,0.000214034695653679,0.000352098285721471,0.000448748412630398,0.000327707684745207,0.000369297967746916,0.000344194036200926,0.000346327564948444,0.000241619614425963,0.000237022621626131,0.000262998464276825,0.000186061800427012,0.000193956144697345,0.000280835602933562,0.000229495311123925
"2",0.000125292675860017,0.000241847588286303,0.00015206234556168,0.000249501776140769,0.000187461628947825,8.68627800742987e-05,0.000163150306926515,0.000253520367984814,0.000177883095864694,0.000178808623684479,0.000113683731857971,0.000185790725326992,0.000161338363780778,0.000183875638776308,0.000142740104467914,0.000162558201641838
"3",0.00012292619664811,0.000298446214396299,0.000113422264790578,0.000175819207620507,0.000111575665347388,0.00014950290284803,0.000123619326645528,0.000125131583680965,0.0001770717393504,0.000126679292369473,0.000101554256154743,0.000137993542529453,0.000159639215373256,4.90423710760356e-05,0.000120339115627839,7.08390890093153e-05
"4",0.000131026083124138,0.000122039214250519,0.000147827399192493,7.49621675310742e-05,0.000124829140114468,0.000123506535811492,0.000111783710939744,0.000110978553394557,6.24124275625763e-05,0.000163892574720831,0.000126039828585833,8.83415916946284e-05,7.46810884146294e-05,0.000109242192976334,4.81277551259819e-05,0.000215031284065286
"5",0.000123662026061772,0.000106460999787078,0.000169432552229097,0.00014663809260501,9.93606761494012e-05,7.46453181056884e-05,9.84719916421897e-05,9.91289047495137e-05,9.85085194477366e-05,9.96558758038648e-05,6.27987848435133e-05,6.26951386189515e-05,8.77329034421065e-05,9.85576700966789e-05,0.00011927320870277,8.36239015029903e-05
"6",8.88776557407328e-05,0.000145322637214612,0.00011738260272445,0.000120198808829805,0.000109461752239405,9.90744281160843e-05,7.446617063923e-05,6.14383642649898e-05,3.71246925611397e-05,8.60721438265523e-05,9.93697782346027e-05,0.000112629347766576,8.72579954033735e-05,6.20670821023362e-05,2.42452895948309e-05,5.93229765303474e-05
"7",6.5594291110197e-05,7.73628122487435e-05,8.87975014603027e-05,0.000174954402508846,9.56999328605159e-05,6.06443768259643e-05,7.41334494757375e-05,8.67234188849536e-05,6.13666349605719e-05,9.88733077601642e-05,4.90537982202669e-05,6.18874113269435e-05,0.000112057373375168,3.70380087131916e-05,0.000109893464391465,6.02209204466586e-05
"8",0.000115840687461825,5.43864729964363e-05,0.000120756539721354,0.000110285805665382,6.96305086073463e-05,9.53969481920042e-05,6.04066272110713e-05,9.85505371774202e-05,0.000136033179729201,7.34853970737503e-05,7.39267909150135e-05,9.76815885468337e-05,0.000110714044076491,4.93004725142163e-05,6.06800719058852e-05,6.05888937528306e-05
"9",0.000113472543512852,6.28880553310074e-05,0.000140471064311435,9.81750351793876e-05,0.000109708668630452,8.0910474005343e-05,7.12618695551478e-05,0.000132512558576574,7.37199226555145e-05,8.6292844011816e-05,0.000134166793718555,0.000110372230346845,7.28529993428052e-05,6.09043998861088e-05,9.69276949685439e-05,4.81602774031978e-05
"10",0.000132776353552789,7.18414766502372e-05,0.000114520704822883,0.000128851969220486,8.68374741692435e-05,7.65224900964867e-05,6.90829383852151e-05,0.000106540711869523,6.00560923902925e-05,4.89826907416592e-05,6.14025257928985e-05,7.28551003123662e-05,8.53055156109094e-05,6.01115068451978e-05,7.19228268068363e-05,7.21271963106939e-05
"11",7.19411521375515e-05,7.11434531507657e-05,9.17902541697635e-05,8.28258095575808e-05,9.6152947288153e-05,8.64950191032359e-05,7.62473245358444e-05,4.59242909361236e-05,5.9001314254275e-05,9.57302799362795e-05,9.75682634830955e-05,0.000146622191268649,0.000120710441302285,0.000156881911666433,8.2855312431108e-05,5.94692960024739e-05
"12",0.000135912535056286,9.20407740629099e-05,0.000111074226614142,7.09847357466453e-05,9.27685617651796e-05,9.58571090028464e-05,6.46521244284011e-05,9.77892831094819e-05,6.86807290459388e-05,8.23235226235331e-05,0.000178704925405586,6.06815447700852e-05,7.28607403561979e-05,0.000119589330239956,9.51606356135705e-05,0.000117442398173771
"13",0.000114974065509087,0.000218333801191479,0.000132109793400608,0.000120508243517033,0.000191739073395699,9.24729580814944e-05,0.000106163874556766,0.000118215695282925,8.66825765312342e-05,9.12240991263867e-05,8.19844932187112e-05,0.000154096218271366,9.6473879697072e-05,0.000108294778386769,7.06913615156228e-05,0.000106266004472028
"14",0.000157586613542468,0.000207743374609345,0.000175463720940434,0.000171698527685125,9.99653869847565e-05,0.000161010542416844,0.00013321617141847,0.000264737611934372,0.000171551644416329,8.64278556978914e-05,0.000181680115253323,0.00012820998464394,0.000129512517826368,9.54170021170647e-05,7.09166419197135e-05,0.000116879094420776
"15",0.000276768356860861,0.000229553140899979,0.000278368092830604,0.000266498909020091,0.00019092119476474,0.00024898166499019,0.000311171951361816,0.000265999961634621,0.000296072675267754,0.000128505798824172,0.000204538328733464,0.000158195665438767,0.000138899137523168,0.000151071006278162,0.000175081266888047,0.0001523412208977
"16",0.000413100584696212,0.000485625229286368,0.000372306113188815,0.00041958220869098,0.000427940979806535,0.000299994375105467,0.000376895324762271,0.000300046882325363,0.000275136103206609,0.000337175287685595,0.000223669863281796,0.00024640635085586,0.000292074939689333,0.000422230432258405,0.00022667962518524,0.00024342781133765
"17",0.000551319526073253,0.000649687468890973,0.000584496237305472,0.000532840797160574,0.000497870081310313,0.000425763777132937,0.000288329491011452,0.000365071984548575,0.000358604579928354,0.000385840663036718,0.000282806540686827,0.000253930298778093,0.000329787234042553,0.000231871576271257,0.000243715666901612,0.000235901713236192
"18",0.000649775930443034,0.000659372359934887,0.000880458356261936,0.000628793052352176,0.000710929654780177,0.000484300589232384,0.000634000543429037,0.000542793734679955,0.000333364790550089,0.000425771029251955,0.0004324405865604,0.000321011081354304,0.000229798012769458,0.000290890579690383,0.000403567322729071,0.000348976381387563
"19",0.000674796113375819,0.000598784923306054,0.000748377146685713,0.000600012712133732,0.000640802325197009,0.000792906000491802,0.000547591964336829,0.000545357643063423,0.000544837181245926,0.000464035440706784,0.000428012961983451,0.000314319847456649,0.000544362384055223,0.000271825649015198,0.000425901760311403,0.000392775007106127
"20",0.000599521856748675,0.000592933712481502,0.000576056175409105,0.000791822453610339,0.000669763071313523,0.000591011368203839,0.000502807960633094,0.000586306804579056,0.000643977831551011,0.000565142896141822,0.000351241508202557,0.00039867535367606,0.000382814042097582,0.000496188590581173,0.000491642084562438,0.000309011549306655
"21",0.000634450147336177,0.000868614776585041,0.000629105822858318,0.000554185620584593,0.00050632726511466,0.000650077381370112,0.000709098496982023,0.000514103283834725,0.000693707614284114,0.000576330813887171,0.000460645914881566,0.000287134410164558,0.000324244828005489,0.000417757962640834,0.000374405631060691,0.0003307675224095
"22",0.000673377128745822,0.000670076124046628,0.000604853476608001,0.000634446415910401,0.000602885236488911,0.000528067381397866,0.000484738610763378,0.000436756982348952,0.000660732048017983,0.000560611351429678,0.000433945377125654,0.00044116177195383,0.000325924215829732,0.000342196677540416,0.00038619054461848,0.000295005306638426
"23",0.00063205381938272,0.000617815364359143,0.000559827402365271,0.000536300244918151,0.000512716535341318,0.00056647729016147,0.000501218172941548,0.000592993589452366,0.000527646898695393,0.000396511173708477,0.000428577750758746,0.000460077891186978,0.000403323384689844,0.000429757176232236,0.00026947968688199,0.000291402950675635
"24",0.000580903331084533,0.000567038807362741,0.000841550829670112,0.000491687124639207,0.000546239143497023,0.000552200172562554,0.000586237379611967,0.000438882670087461,0.000416210451139021,0.000482897384305835,0.000342625903444316,0.000436253085865741,0.000367556834035763,0.000416790582269468,0.000271363516871179,0.00035926261348582
"25",0.000697135112848746,0.000579076218322075,0.000574671359816105,0.000513406073932896,0.000484315709876614,0.000530617888792833,0.000508719197222938,0.000423322784773724,0.000480669239479583,0.000439302117179166,0.000492995166554464,0.000352731293370687,0.000390075244628154,0.000347593728105669,0.000361292924540192,0.000375604880359412
"26",0.000550344653339154,0.000654048136409914,0.000588318828231189,0.000553320043771568,0.00045814477613543,0.00043372285561321,0.000587224529970138,0.000522377809750902,0.000475067520113285,0.000512358358074447,0.000580188630374947,0.000501050497918932,0.000291712384848194,0.000362063113203989,0.000420822286748306,0.0004723631312289
"27",0.000674180775402847,0.000472565365389017,0.000622454806141721,0.000627212042471215,0.000517070017865745,0.000463096413838077,0.000474399224849568,0.000371112431603758,0.000528024450216915,0.000507086189937735,0.00049661455599837,0.000307769946491027,0.000374665895033335,0.000353612507533132,0.000276617636889057,0.000266053358248122
"28",0.000651211252930451,0.000534520531566602,0.000591543832428239,0.00055225122499923,0.000511641064115021,0.000406603433378754,0.000403152559256981,0.000543266501163347,0.000430892342867193,0.00051561169994066,0.000402780978892039,0.000408963411110469,0.00041711549107029,0.000444187512451948,0.000487496349030576,0.00054737998849258
"29",0.000570958932217584,0.000469245446421486,0.000517958595684757,0.000524941898476237,0.000507191512345115,0.000488133475217463,0.000365295486798293,0.000606514431544349,0.000470550110812332,0.00044575841205121,0.000598730559141702,0.000494669603767439,0.000602864260524732,0.000399414770531873,0.000356700393962846,0.00037451586022652
"30",0.000587742010644428,0.000512529354456023,0.000490655957040345,0.000647556159535949,0.000538919820312786,0.000591126799121062,0.000485290246030023,0.000555276321773055,0.000465386852821408,0.000450308262494399,0.000493903647630075,0.000391562694081856,0.000417177727489514,0.000411166599566562,0.000407707800915431,0.000370277255614381
"31",0.000509921720945338,0.000708124584106977,0.00063835461910779,0.00054803320092941,0.000506735166402554,0.000441927131387522,0.000539887178041053,0.0004938965044717,0.000496584193104403,0.000518438712559294,0.000534127227354319,0.000419849903659442,0.000523355826194388,0.000452371375561063,0.000570450057831472,0.000387371275367292
